"Geography","1st centile","5th centile","25th centile","75th centile","95th centile","99th centile","Value","Group","Model","Scenario","ValueType","Creation Day","Creation Month","Creation Year","Day of Value","Month of Value","Year of Value"
"East of England",225.34073413536,298.313381079319,416.902965746384,632.432947157748,809.262111415794,934.915751556513,517.184377615768,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,16,6,2020
"London",281.316204848511,403.766560139282,609.066333865807,975.544611036628,1311.10129181902,1574.86773681814,777.490860219007,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,16,6,2020
"Midlands",757.432264719325,926.364502750842,1174.08386883397,1555.77012877719,1869.41489636881,2124.79375690819,1357.19796332503,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,16,6,2020
"North East and Yorkshire",400.321931863905,513.315556835021,692.521037180445,990.710136511764,1233.65154747271,1431.94665902908,834.156016380722,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,16,6,2020
"North West",535.862352198875,666.899160411695,874.215206332301,1211.95832937913,1508.68602698376,1692.87658311015,1035.78422788293,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,16,6,2020
"South East",321.73418734932,413.872091798278,564.190909907207,812.466668932962,1025.79319058107,1181.2237208518,679.455875192572,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,16,6,2020
"South West",29.894603777359,46.3160826146717,78.62757287444,147.213137499464,211.10980937064,269.971667573038,108.808138388909,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,16,6,2020
"East of England",216.269755048793,292.149881219869,420.325084810208,657.131260596434,857.795575114018,1000.07264183752,528.991265489026,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,17,6,2020
"London",266.564071755576,389.2741911237,604.777973806855,998.401850185106,1373.43948191376,1654.74593223463,782.540740389039,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,17,6,2020
"Midlands",729.225410299854,908.981003767108,1179.41751416042,1596.40284312004,1958.93022663459,2228.32576026778,1376.20151895046,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,17,6,2020
"North East and Yorkshire",386.105300612454,507.71551768095,699.097769901873,1029.33287770352,1308.05627914766,1533.82366954095,856.305510692885,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,17,6,2020
"North West",512.58602921641,650.667226122346,871.54366082237,1238.41083790995,1570.57524577719,1792.43742835144,1047.24562526742,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,17,6,2020
"South East",309.107293069948,408.236115334134,566.018726110394,838.613400611739,1078.8100793315,1253.42886482878,691.7340170977,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,17,6,2020
"South West",27.8283563973853,43.557747835424,76.3687900380196,148.18847938202,217.970471625207,282.284393138328,107.639107354643,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,17,6,2020
"East of England",201.176506977984,274.755647485433,406.027516968932,655.451316874914,873.209356346833,1038.57235871488,520.998186737633,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,18,6,2020
"London",243.026840079103,363.743996281541,576.608236070411,986.893058754651,1388.26036040635,1697.69319781866,757.714646832016,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,18,6,2020
"Midlands",672.018869691015,857.931974778702,1137.16081271517,1577.48144980663,1962.63235830312,2255.16206337233,1345.75628802512,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,18,6,2020
"North East and Yorkshire",358.114892444515,473.923311923506,679.162131395038,1034.28004519056,1325.02122794696,1578.08979127359,845.125446421842,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,18,6,2020
"North West",471.997983276406,613.996253489996,837.977729603574,1216.96477277671,1582.3617518059,1811.56694741309,1015.97755828269,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,18,6,2020
"South East",284.391269167764,382.306485979478,545.467378593138,834.100322343121,1098.77059774193,1275.4885861314,679.424751353636,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,18,6,2020
"South West",24.8609038882695,39.1559559188465,71.1302633615031,143.185688527055,217.074585051677,284.274245466132,102.634781341219,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,18,6,2020
"East of England",188.084988850366,262.498313028046,397.270908061717,660.286035349106,901.043877819072,1081.92091618954,517.617071647811,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,19,6,2020
"London",221.698941294959,336.885407990251,553.303669239336,979.690864530191,1414.18028348617,1747.02504567831,742.295092160446,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,19,6,2020
"Midlands",629.929242235365,813.632718286416,1108.31564924642,1577.56310960149,1990.90218785555,2311.84736034685,1326.93425165135,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,19,6,2020
"North East and Yorkshire",333.888855252974,454.107753344699,664.169047058479,1043.26552724793,1364.38747612424,1645.58714546727,840.319025545867,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,19,6,2020
"North West",439.576893159017,580.184867173578,810.8432715616,1209.6512236451,1602.27423238152,1868.55108218729,995.022437237097,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,19,6,2020
"South East",267.132958491776,360.156960915026,530.352038067818,838.328939300503,1122.73255724434,1316.24518846431,674.853128538589,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,19,6,2020
"South West",21.7057451733635,35.2759735932155,66.6861738843847,140.016654668669,218.60158649499,289.741840496186,98.3303727489599,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,19,6,2020
"East of England",176.000844806275,250.265447535017,389.226721475514,668.942011034505,935.829525358471,1135.1432696498,515.905378105661,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,20,6,2020
"London",202.873132176012,315.665095899742,533.92585451164,979.827735927803,1448.16792172583,1799.99259160894,729.837435646216,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,20,6,2020
"Midlands",592.867158899256,775.096256347577,1083.67197337403,1584.32657503185,2029.89309390056,2392.95442005217,1316.55297051535,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,20,6,2020
"North East and Yorkshire",314.682561865866,433.713569282349,651.189278198142,1059.45449553914,1413.3335772737,1740.87600715645,840.90781221857,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,20,6,2020
"North West",411.354462033678,552.14171037298,788.039086732133,1210.34943072241,1618.61383476777,1925.47197594779,981.010623738641,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,20,6,2020
"South East",251.419170396029,341.399754042332,520.241105004775,845.109873273512,1153.50524635806,1372.77540857378,670.970470565724,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,20,6,2020
"South West",18.9705047584031,32.0765766358347,63.1329230166941,137.527119827342,220.959715404563,299.772344521945,94.9068321360762,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,20,6,2020
"East of England",164.932464042327,237.819775986134,382.440911803367,678.211009655639,974.214156832128,1190.07887625909,515.037440029264,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,21,6,2020
"London",186.614352423585,295.367188435681,515.963589090618,979.959399334466,1487.14484721651,1877.4766276865,717.408341891767,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,21,6,2020
"Midlands",554.725906513632,740.73756768755,1064.29129890736,1587.30148362962,2074.69654612914,2474.22910030803,1304.04937531806,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,21,6,2020
"North East and Yorkshire",296.998030032518,416.637651203332,639.368228493144,1077.39370598228,1466.61913372277,1830.0179948208,840.918889455829,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,21,6,2020
"North West",386.721511641335,523.515030978686,763.261915223637,1209.7788436298,1660.07164706268,1997.27078682661,968.754945021092,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,21,6,2020
"South East",235.944112997056,324.551013212976,507.96876779599,851.131248384027,1187.36335894208,1439.06666179599,666.197983192885,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,21,6,2020
"South West",16.9913469875912,29.5960598265819,59.5582560354293,135.615422747795,223.527593256487,306.75820747663,91.6633524305966,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,21,6,2020
"East of England",155.269672415043,227.865754098881,374.771271299359,688.936901188174,1010.07645192935,1259.55874848982,514.140947610098,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,22,6,2020
"London",171.46606142083,277.452811306309,497.41891261073,980.801166199136,1528.42571241445,1961.7924647615,707.526118727631,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,22,6,2020
"Midlands",526.898875780861,704.928831584434,1042.22923078684,1590.92654128117,2123.34321408667,2553.89105321207,1292.03116341553,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,22,6,2020
"North East and Yorkshire",280.544682305998,398.189406189907,628.45891720684,1092.40147424059,1521.63628160636,1924.54637987347,839.379707285246,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,22,6,2020
"North West",360.714430791523,496.724559300619,741.33940367795,1209.1865790112,1688.98614995766,2072.56894910259,955.184435075718,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,22,6,2020
"South East",218.050807265377,307.894860918724,496.731294134282,856.893056669199,1222.18469249367,1499.22708976268,663.221517666285,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,22,6,2020
"South West",15.1276321196023,27.1204489435756,56.3052439814165,133.573731100066,224.789701250945,308.982975407,88.0690441251172,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,22,6,2020
"East of England",145.624338790822,218.116594014615,366.277806124853,698.978341879158,1049.35646471233,1331.29005216643,512.385748810489,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,23,6,2020
"London",157.146523063777,259.839404294334,479.619916850724,983.490262891557,1562.82648116983,2046.54012646833,695.062130763756,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,23,6,2020
"Midlands",495.561752146097,671.843137426878,1019.38230712769,1598.90664966648,2173.16711601126,2625.22313300373,1278.06606528391,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,23,6,2020
"North East and Yorkshire",265.146313306632,383.056011139891,618.139608161102,1104.11477178044,1574.56371631368,2013.57072955685,838.759918975398,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,23,6,2020
"North West",337.841931876564,470.932647438202,718.806343813105,1205.85955852337,1717.33389959167,2158.03718851402,941.81301037175,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,23,6,2020
"South East",203.690229561371,292.645933162549,484.728056571888,864.996968546232,1263.05998806954,1581.86744569837,659.023860735028,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,23,6,2020
"South West",13.4337173909623,24.7115891125063,53.2157525979971,130.678094237941,227.523202047888,316.32533456567,84.8427890863131,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,23,6,2020
"East of England",136.503801303968,207.866403928173,358.370132606549,708.01802614109,1091.93314396797,1400.35943105087,510.967539204372,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,24,6,2020
"London",144.125694812594,242.878591955389,460.479473387661,982.310129242284,1596.5100551741,2122.29730584943,683.113514562576,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,24,6,2020
"Midlands",466.970673256524,642.639846557632,996.976414876865,1601.16190783347,2222.48179766934,2711.56237029516,1263.87891749167,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,24,6,2020
"North East and Yorkshire",249.826996322761,364.118162770113,605.691720116052,1116.71816529648,1632.86221103304,2109.73724866897,836.429594069681,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,24,6,2020
"North West",315.229470085531,447.118136220002,697.479670270088,1203.96244078844,1746.98979334367,2240.8611665081,928.513784905757,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,24,6,2020
"South East",189.981823051761,277.643697351892,473.890691385351,871.326918984704,1305.26547621403,1658.63412889213,653.078253872943,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,24,6,2020
"South West",12.0533578795721,22.363224560409,50.1696397585199,127.775138285431,228.123267121562,330.480059555662,81.3619024709691,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,24,6,2020
"East of England",128.280765915081,197.879743384259,349.703289607355,718.778958814622,1133.70513312561,1479.74392137532,508.714939412907,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,25,6,2020
"London",132.180880898926,226.311976777535,443.109712062071,982.258585560759,1621.31481410683,2202.84076255957,673.216966174731,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,25,6,2020
"Midlands",436.998655128158,613.451275426022,973.541961393058,1607.87619354112,2271.63036622816,2805.92524190489,1249.5075532482,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,25,6,2020
"North East and Yorkshire",235.338509463224,348.039032953777,595.188463883394,1132.31195713045,1693.7054192279,2221.80696128847,837.203629915866,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,25,6,2020
"North West",293.521737880872,422.83050357812,675.986810550959,1201.12543638372,1795.6532968568,2316.5816027836,914.225943645616,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,25,6,2020
"South East",176.791701784983,265.012507117292,462.843233760526,879.339117209982,1347.67763092378,1732.42490708648,647.36635755782,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,25,6,2020
"South West",10.6894728198346,20.3747048526012,47.3302102247545,125.459617299398,228.84029120467,340.849627829677,78.1220458606688,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,25,6,2020
"East of England",119.921904971377,188.992160142447,342.048862906095,729.26742505519,1175.15650590637,1558.92009345061,508.598821069938,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,26,6,2020
"London",121.097519480739,210.7600104268,428.234561405461,980.34446256459,1660.00483350054,2318.15368372605,662.721087010329,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,26,6,2020
"Midlands",408.218421446482,582.588300439495,951.332163016761,1615.36094315809,2325.92259419767,2899.43769624456,1237.23067823838,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,26,6,2020
"North East and Yorkshire",220.877577441181,330.843844717961,583.721266286919,1147.7830534929,1752.06726626767,2329.23208991919,839.000388284495,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,26,6,2020
"North West",274.21817828665,400.680801478482,655.816303611609,1201.75742922808,1828.24593501317,2398.64220853104,900.27849817379,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,26,6,2020
"South East",164.363428550149,251.515464512938,452.3680472633,889.140593739302,1385.31621517769,1806.19478533707,642.86142192377,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,26,6,2020
"South West",9.40910770673734,18.6103282453391,44.6706870915588,123.182503969219,232.08258828275,351.024726567003,75.065295611525,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,26,6,2020
"East of England",112.049991714905,180.462486575807,334.894809414586,737.272851473742,1224.66618135396,1644.72390157796,506.88512604412,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,27,6,2020
"London",110.936559324139,196.135958049194,412.639677712807,981.744050337636,1698.2547411096,2439.1291296815,651.535491636214,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,27,6,2020
"Midlands",381.340624435911,554.844975130617,927.944187457582,1622.94815833004,2384.55326372002,2989.30718235021,1223.93707483548,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,27,6,2020
"North East and Yorkshire",207.891412965674,316.679215670427,571.38376857591,1164.58083287318,1827.75698551298,2447.26879760093,837.874306782236,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,27,6,2020
"North West",256.811696765777,379.91513728899,634.167198697304,1201.17758536575,1858.82116285733,2488.98808795235,885.077244248585,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,27,6,2020
"South East",152.745096242636,238.480054415981,441.741417898569,896.882987508065,1427.60273892096,1883.97140361134,638.905798152181,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,27,6,2020
"South West",8.3149567376118,16.8623849432619,42.3071494408479,121.12599084837,234.17451799251,361.651831032895,72.1351717543882,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,27,6,2020
"East of England",105.038449141605,172.115304936111,328.498022484165,748.710569437776,1284.55547686977,1733.95749515648,506.582977086733,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,28,6,2020
"London",101.62867196778,184.017812171123,397.233498424316,984.299381607356,1740.04250966489,2535.44365249983,639.70197021991,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,28,6,2020
"Midlands",356.610381442673,528.57543427328,905.143247778132,1628.03921184465,2431.37188100712,3085.06268908829,1211.21769032791,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,28,6,2020
"North East and Yorkshire",194.773714408571,302.924949214932,560.708266971881,1183.8047651537,1893.70737765802,2569.09559358425,836.044285270194,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,28,6,2020
"North West",239.053525169535,360.810161554361,614.311824405323,1200.47945658422,1899.43155947662,2583.79982904551,872.438371159466,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,28,6,2020
"South East",142.443695394029,226.088264967308,430.288516863389,904.265125228036,1465.85494938163,1979.33939606276,633.967998606996,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,28,6,2020
"South West",7.41807285211196,15.34548120265,39.7443930335702,119.399828979682,237.056691497684,374.964265995318,69.3761417177247,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,28,6,2020
"East of England",98.4654629129747,163.574646393221,320.363146971471,756.247184016538,1333.89805902738,1823.7758837766,505.43635591016,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,29,6,2020
"London",93.4777904491114,171.792386532447,382.625356360871,985.218697916881,1777.53498247295,2643.46600611945,628.881941762065,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,29,6,2020
"Midlands",333.862304959967,505.18334480374,884.791667197721,1635.12038086916,2483.76206040609,3185.57296128416,1199.02418356678,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,29,6,2020
"North East and Yorkshire",182.783375133435,289.746157386115,548.30128771049,1201.61070683321,1973.52982471892,2700.77066908525,835.307797073338,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,29,6,2020
"North West",221.439344112862,340.989275460527,595.822234969913,1196.99384752892,1951.43432110337,2675.95916254982,858.652600795341,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,29,6,2020
"South East",132.458338154811,213.881065310176,419.512673741559,912.835466109742,1509.5176034078,2082.83137008383,629.745668921606,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,29,6,2020
"South West",6.60892630091404,13.9881588868112,37.3674897270802,116.92982072014,239.361727046668,385.434118783826,66.6717024240831,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,29,6,2020
"East of England",92.7550408623248,155.214889914948,313.335047398822,766.544009585665,1386.93297332904,1928.51446372007,504.401381952196,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,30,6,2020
"London",85.9858719491149,161.993454054251,367.868722381947,987.122272596741,1822.84128062862,2770.19112204054,618.385636979543,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,30,6,2020
"Midlands",312.776908123572,482.359182192569,865.24696749513,1638.77402098618,2539.97699029531,3292.32744488522,1186.32804880863,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,30,6,2020
"North East and Yorkshire",171.091681368806,277.179497271043,537.490719956546,1216.54860503529,2046.73758624202,2841.9272849417,833.559282851276,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,30,6,2020
"North West",205.047648059879,323.203721516345,577.656884079753,1194.21112188969,1986.75641640705,2766.39956265337,845.367966378987,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,30,6,2020
"South East",123.333063136662,203.962430339189,410.492647350222,921.454665195356,1554.29270448741,2182.63573229741,625.5005757973,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,30,6,2020
"South West",5.86094254115061,12.706956128491,35.3922626828366,114.765494916662,242.227537763843,394.61913675621,64.1748302044256,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,30,6,2020
"East of England",86.8655916592883,148.908966739157,306.72817544667,778.506495753724,1442.97407655555,2055.76615540479,504.567513183094,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,1,7,2020
"London",78.4823734860298,152.005922645718,354.966178660093,989.388448144384,1859.64890376765,2906.19048029129,606.631659108065,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,1,7,2020
"Midlands",293.84299120699,459.987464666127,845.032418428693,1642.99425810275,2596.39896997395,3413.81806628302,1173.45879209521,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,1,7,2020
"North East and Yorkshire",160.135377343285,263.678989601069,526.799062604487,1235.90734285401,2126.90747343609,2992.87206200665,833.22159411567,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,1,7,2020
"North West",191.1860297258,305.837446140556,558.999185905834,1192.77773608717,2019.29618475107,2853.03016581454,833.897490338432,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,1,7,2020
"South East",114.453132364257,195.00654197638,399.480517792573,930.448630399229,1603.36713869241,2282.63812297022,621.776517208429,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,1,7,2020
"South West",5.19865687834755,11.6211368742471,33.4608165909771,112.717897536031,246.25993435115,403.621477032821,61.8289529646026,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,1,7,2020
"East of England",81.305840001468,142.118432855134,299.98801762071,789.215273590029,1503.91483992408,2169.35969425714,501.979413091757,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,2,7,2020
"London",71.4226787832655,143.563002253867,341.707269375609,989.610053062983,1911.29136406146,3022.84097672603,596.240296486328,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,2,7,2020
"Midlands",275.938292402789,438.434507316657,824.844354403371,1652.42848638811,2637.7104139719,3547.25198279132,1163.86588215077,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,2,7,2020
"North East and Yorkshire",149.826895688447,252.102276470707,516.839725778259,1256.19533192537,2197.76496854263,3150.46436992964,832.271277571155,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,2,7,2020
"North West",177.92910081115,288.014648986998,540.301124742457,1190.93863324343,2053.2338104636,2954.69065341162,822.646303782053,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,2,7,2020
"South East",106.077306909876,184.583533609876,388.654620864751,937.052580344253,1654.31785813315,2385.3488414485,616.020636905611,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,2,7,2020
"South West",4.67447864233606,10.50973016003,31.5679743649608,110.594344479535,249.080595745596,413.999884153881,59.6439600411148,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,2,7,2020
"East of England",76.087711591863,135.466445805667,293.832990753649,799.273115326153,1566.49329341158,2285.72194670994,500.806932607593,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,3,7,2020
"London",65.0790987026924,134.038108390527,328.819173639663,990.395841654443,1958.71160367631,3153.7990580299,586.076746061953,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,3,7,2020
"Midlands",259.113961233084,417.61247212161,804.012155083351,1659.4187847831,2691.79583582583,3674.93113623808,1150.89267462881,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,3,7,2020
"North East and Yorkshire",140.690345793805,240.584537914817,506.993837815008,1276.44581528763,2280.42581890948,3313.99156610241,830.960501642194,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,3,7,2020
"North West",164.618007748254,273.573381014957,522.90739614957,1187.77922458796,2101.0685984564,3053.76699626658,808.74120923904,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,3,7,2020
"South East",98.3170262121963,175.368122141313,378.724218018293,943.485484736454,1704.69359401891,2492.48411931558,611.419710903558,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,3,7,2020
"South West",4.16287514457061,9.50174233204763,29.675247628858,108.723935022183,250.044722337839,425.963807641944,57.3324597942371,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,3,7,2020
"East of England",71.2767986066312,129.474523766953,286.999527738136,810.680096100974,1634.10805336748,2418.70041691954,499.044320241633,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,4,7,2020
"London",59.4021975423662,124.856687253232,316.871661413612,993.589507978329,2007.09344238061,3305.10453365307,577.221104278037,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,4,7,2020
"Midlands",243.31476968419,400.157277875047,786.074174293181,1667.7379638855,2754.43577745479,3795.32548792441,1138.55083218634,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,4,7,2020
"North East and Yorkshire",131.711595980548,229.688673645168,498.543978892235,1296.62912790113,2370.46924448943,3497.37787455073,829.428903698219,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,4,7,2020
"North West",152.109089549792,259.224272766942,506.731481154156,1188.04411290474,2152.54483215824,3154.53569556073,794.7714725383,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,4,7,2020
"South East",91.1268871059748,166.547431171802,369.138719822171,952.439055410057,1754.37040349027,2608.23234574359,606.740484545073,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,4,7,2020
"South West",3.70549486717689,8.68376108106121,27.9671576497608,107.066753583362,254.182556219777,437.17773432818,55.1786255528573,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,4,7,2020
"East of England",66.8158375316721,123.831570615595,280.616048802554,822.782366846599,1706.22501026827,2572.67665364539,496.71094466298,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,5,7,2020
"London",54.2209854043344,116.293362238558,304.605310974056,996.488612626121,2055.95280020617,3439.55903100259,567.866651538718,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,5,7,2020
"Midlands",228.478342116132,381.018672032925,768.218833227337,1673.42332188578,2809.10430653934,3925.66815442028,1127.16845123764,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,5,7,2020
"North East and Yorkshire",123.305215707519,220.085223312332,488.232426555295,1317.61540015779,2467.0552736617,3663.93764643784,828.38291391838,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,5,7,2020
"North West",141.457561569003,245.889454977727,491.061695644404,1187.16585472168,2196.60260335281,3258.24802310188,783.981053725508,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,5,7,2020
"South East",84.4648370565139,157.53445912413,360.691496929336,961.422511067088,1809.2465899319,2733.89967018369,602.03376059779,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,5,7,2020
"South West",3.28544998854592,7.89577169852726,26.402387820808,105.443328686413,256.722432190899,447.591243056836,53.0128597554613,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,5,7,2020
