"Geography","1st centile","5th centile","25th centile","75th centile","95th centile","99th centile","Value","Group","Model","Scenario","ValueType","Creation Day","Creation Month","Creation Year","Day of Value","Month of Value","Year of Value"
"South East",1184.42571531644,1313.220616199,1523.71923489254,1845.06518423339,2123.53678816993,2303.95729483277,1677.83757581094,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,13,5,2020
"South West",611.393002563261,711.785517047379,867.904107914031,1128.97841806304,1350.36220441606,1526.76464690202,989.849361366767,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,13,5,2020
"East of England",1025.8138886215,1139.0533560344,1332.48461493347,1638.55240217911,1889.39936860598,2089.21044089195,1486.24177305897,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,14,5,2020
"London",21.6390594873117,28.3844366916169,40.324515290801,62.7450902988683,83.9326355133811,100.87069799667,50.2606675702104,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,14,5,2020
"Midlands",1582.7045080202,1741.86471333916,1964.79583551354,2324.89525667663,2615.37189005903,2854.41795114631,2139.91354125914,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,14,5,2020
"North East and Yorkshire",4066.08909605737,4394.1216685192,4848.75150136466,5564.65309619149,6124.81479037724,6585.52867173808,5192.29826330968,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,14,5,2020
"North West",2026.81657485093,2189.51964448804,2478.36934352904,2902.71915477632,3240.6528453568,3459.14419140652,2683.74200958677,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,14,5,2020
"South East",1108.75602826829,1232.28399442444,1432.9662751595,1742.31055098617,2010.91636881423,2183.07227012019,1581.2056979621,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,14,5,2020
"South West",578.793833268505,673.854749789629,825.664314598563,1079.87183608541,1297.05051543066,1467.44179259513,944.398662103443,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,14,5,2020
"East of England",959.507589288602,1067.69870973539,1252.63841848116,1546.20989576673,1786.95209787385,1980.8423526283,1399.88951807471,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,15,5,2020
"London",18.3340445226039,24.1994478931991,34.6255381436628,54.3633946135301,73.1556666399004,88.14436695238,43.3547338148264,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,15,5,2020
"Midlands",1476.21159564425,1626.60497890791,1838.69966192268,2183.48773128699,2459.7609284535,2688.81692036771,2006.63562910806,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,15,5,2020
"North East and Yorkshire",3884.1171197038,4204.68357688257,4646.88800432835,5342.59345446395,5890.9259058039,6338.23742117657,4982.00735238944,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,15,5,2020
"North West",1904.62605773265,2058.78669659756,2337.59513291874,2745.65927586126,3070.46656823748,3276.55885948664,2533.26699845114,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,15,5,2020
"South East",1038.29825390152,1156.85240210252,1348.30828276361,1645.54281502232,1903.17947384937,2068.46698560967,1490.74221311599,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,15,5,2020
"South West",548.191124647396,638.257159340559,785.431377639787,1032.1364292094,1244.31517486235,1411.40356618194,900.565299027436,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,15,5,2020
"East of England",896.78100000879,1000.73956191896,1177.48861126504,1460.12388023769,1691.06744932049,1880.2530813191,1318.25582675055,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,16,5,2020
"London",15.5419575252367,20.6321461254634,29.744111249606,47.086056226038,63.6977101493162,77.0228421202401,37.3976403284149,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,16,5,2020
"Midlands",1376.74350136476,1520.09413594425,1721.50212931324,2049.70751682991,2315.40390198579,2533.80019368768,1881.30756667855,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,16,5,2020
"North East and Yorkshire",3713.82522919106,4019.84548333247,4452.23079428996,5129.97876172793,5664.63710043982,6102.1703616474,4779.70390955655,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,16,5,2020
"North West",1789.19308927975,1936.71710384063,2203.98523421817,2595.05403426694,2910.15463570952,3106.95247256407,2391.06017208453,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,16,5,2020
"South East",971.663158055705,1085.88243858517,1268.23045305249,1553.32752684982,1801.11367066683,1961.29636602565,1405.4796408254,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,16,5,2020
"South West",519.029128485832,604.393274277029,746.847976613452,987.333471368806,1195.09581288453,1357.67879870866,858.896566408127,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,16,5,2020
"East of England",838.660876355132,937.731218976631,1106.48782486669,1376.72885800744,1598.65171352067,1783.39648678577,1242.01359450017,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,17,5,2020
"London",13.1707118156654,17.6044459395509,25.545781304269,40.8154181324078,55.4292473755938,67.2884891390094,32.2561359162954,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,17,5,2020
"Midlands",1283.91596764782,1419.80019728148,1611.41661971673,1924.00023271849,2177.73370017181,2390.10871044168,1763.59249737017,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,17,5,2020
"North East and Yorkshire",3545.25621902156,3844.13263853007,4265.11491225766,4924.07321597927,5448.99402057975,5866.31560466832,4584.88659954482,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,17,5,2020
"North West",1680.00122171745,1823.14990723208,2078.28338340044,2453.54502818928,2759.17606986671,2948.3093964168,2258.15785987405,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,17,5,2020
"South East",909.28893186255,1018.58660708381,1193.69813584962,1467.32683645538,1705.86059149642,1860.56436112196,1324.46226539199,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,17,5,2020
"South West",490.946461109947,572.26230879309,710.13984310835,944.443050963346,1147.55488439822,1306.82534768468,819.044007993121,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,17,5,2020
"East of England",783.880945511798,879.258474929725,1040.1604496209,1298.29680195618,1512.81044521795,1689.37736196198,1169.44709004643,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,18,5,2020
"London",11.1609812964631,15.0356172915531,21.9484246085224,35.3569983049305,48.323523252905,58.7955601119186,27.8108456876872,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,18,5,2020
"Midlands",1197.521356806,1325.6238273177,1508.22801380337,1806.46791478647,2047.99708996849,2250.61090704503,1652.31940740369,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,18,5,2020
"North East and Yorkshire",3382.30772960608,3677.73890021924,4086.11615403874,4728.12639159182,5242.93239793669,5646.58284446807,4396.15955663392,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,18,5,2020
"North West",1579.36461156274,1713.93022066544,1958.55719592153,2319.96719318349,2613.93804741887,2797.53060527471,2132.34351657151,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,18,5,2020
"South East",852.94562584967,954.971472171994,1123.24187880567,1385.65121365012,1615.32478055954,1763.43223376175,1248.42621290726,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,18,5,2020
"South West",463.732470145201,542.000469024089,675.443735532154,903.648389398845,1101.4970512715,1256.59303505699,780.976902720734,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,18,5,2020
"East of England",732.574113810127,823.791143559715,977.010929033345,1224.9233799237,1431.48375460825,1599.53083580159,1101.02890512474,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,19,5,2020
"London",9.45811457443333,12.8311653221418,18.8478653704528,30.6316204453053,42.0945941153465,51.3374528537162,23.9822945383337,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,19,5,2020
"Midlands",1116.50809187628,1236.17244891634,1410.83591056143,1696.64211075972,1926.02436403798,2117.37436017089,1548.08682669422,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,19,5,2020
"North East and Yorkshire",3228.70823163215,3519.43178739368,3913.04414042707,4539.87321588159,5042.63467826198,5437.61342562607,4214.98954630853,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,19,5,2020
"North West",1483.30361429222,1613.25071889602,1845.2695291867,2193.68511893492,2476.15628754151,2654.08767638449,2013.59815742883,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,19,5,2020
"South East",797.867367344354,896.425589556355,1056.53309968853,1308.33564114659,1530.00213001625,1671.9159171946,1176.74946645776,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,19,5,2020
"South West",437.577047327503,512.92988984308,642.60847315343,864.526505445514,1056.82852947701,1208.15525572992,744.942357860847,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,19,5,2020
"East of England",685.038949784471,772.132923258254,918.211923266529,1155.0803453747,1354.86177313483,1514.38930428963,1036.99415377044,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,20,5,2020
"London",8.01528524882428,10.9398531538293,16.1882416885282,26.5476511323414,36.6644391657163,44.8418026606655,20.6785250151565,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,20,5,2020
"Midlands",1040.10394500488,1154.16599876313,1320.45931998586,1592.20019271366,1812.59688054181,1992.43965075374,1451.07664611078,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,20,5,2020
"North East and Yorkshire",3080.53950157116,3365.51835013966,3747.53948560219,4360.20061002453,4846.6065687449,5233.05072892439,4041.79757729449,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,20,5,2020
"North West",1393.67653679015,1518.91335063639,1739.44765140051,2074.67435429034,2345.31921118205,2515.18477892398,1900.73122881487,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,20,5,2020
"South East",746.332418957641,840.573082310865,993.647025226804,1235.06941193067,1448.83478835098,1586.75752689886,1109.04699467937,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,20,5,2020
"South West",412.890613201089,485.81737631733,611.24620932041,826.411926191205,1014.43890105748,1162.30473297782,710.753596992119,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,20,5,2020
"East of England",640.260330389351,723.500803917916,862.863175689532,1089.48788048673,1281.24223572548,1434.21470238903,976.569555732481,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,21,5,2020
"London",6.80296126511966,9.32813397733448,13.906282640284,22.9941473244438,31.9459378654138,39.1728863452361,17.8287600648733,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,21,5,2020
"Midlands",969.67678153471,1077.39326636992,1235.57059464204,1493.98272682218,1706.44015365846,1878.93413798618,1359.61172447542,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,21,5,2020
"North East and Yorkshire",2938.65534087641,3216.11170909801,3588.87158741488,4187.33064320256,4657.30095126371,5033.48945168517,3875.41108156485,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,21,5,2020
"North West",1309.00250850725,1429.04538887326,1639.92767564081,1961.78788640567,2220.84276635393,2384.25546778611,1794.44471694261,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,21,5,2020
"South East",698.821175284849,788.512868417555,934.860439072786,1166.44215349467,1372.09666399576,1504.01522257916,1045.26026862492,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,21,5,2020
"South West",389.280107275572,460.69226265847,581.683419381731,790.224717180633,973.296188102178,1118.88636202684,677.63161096587,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,21,5,2020
"East of England",598.396622845637,678.135921769777,810.874296680319,1027.96234891144,1210.76523419465,1357.60730096647,919.5999920274,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,22,5,2020
"London",5.77400471619994,7.95751836555446,11.9387441251646,19.9128369145123,27.8380629020351,34.2402022640018,15.3837559934655,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,22,5,2020
"Midlands",903.61664126633,1006.93688119484,1156.64690804381,1401.85875687429,1605.90197877868,1771.06467917869,1274.51161464807,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,22,5,2020
"North East and Yorkshire",2802.44962862054,3073.06514581252,3436.55811027655,4020.36547865561,4479.50504255745,4838.97873705818,3715.41830632822,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,22,5,2020
"North West",1227.74563095779,1343.84829794034,1545.64098710733,1854.57210316395,2102.7908597733,2258.8039300725,1694.16192112448,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,22,5,2020
"South East",654.253116124204,739.71493336242,879.259664338546,1101.20244487034,1298.42251891451,1426.64326325742,985.310151058927,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,22,5,2020
"South West",366.947909736439,436.178517286043,553.008223753749,755.653234938542,934.419473796357,1076.35881867172,645.789823851468,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,22,5,2020
"East of England",559.659144776514,635.193144170514,761.917134542576,969.468436038459,1144.33609546004,1286.58039134285,865.721404027188,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,23,5,2020
"London",4.90042825986882,6.78748771204836,10.2547656350699,17.2493540650341,24.2599116578445,29.9416234795339,13.2661259700043,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,23,5,2020
"Midlands",843.160429139288,939.616287098794,1082.66590510014,1315.9410657284,1510.75672021834,1666.45681779425,1194.07214101123,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,23,5,2020
"North East and Yorkshire",2674.60150430506,2936.28537445336,3291.52457727569,3857.98687829245,4305.95578341512,4655.03010937948,3562.65160653913,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,23,5,2020
"North West",1153.403434993,1264.18930959492,1456.65193355628,1752.86539462893,1991.37424775139,2141.42871644103,1599.48090139624,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,23,5,2020
"South East",611.890172160725,694.168286451026,826.955483747279,1039.67129303447,1228.88768458971,1352.98871766246,928.43121123569,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,23,5,2020
"South West",346.875499579201,413.186202940592,525.92547323168,722.177934383167,896.524571508447,1035.01654381618,615.901440423094,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,23,5,2020
"East of England",523.923755013092,595.077805562908,716.173341342306,914.86933575341,1081.68795603098,1218.50333371132,815.16373285267,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,24,5,2020
"London",4.15902079947425,5.78894135809131,8.80720023453963,14.9434821959062,21.1416680637212,26.1826998355005,11.449824680593,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,24,5,2020
"Midlands",785.882321066752,876.777136586207,1013.09843279026,1235.33840279656,1421.4402242795,1569.67800742488,1118.94349995238,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,24,5,2020
"North East and Yorkshire",2552.66471204461,2807.57249251677,3150.21781547974,3703.01783819907,4141.38648717893,4476.75260144071,3415.81121477323,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,24,5,2020
"North West",1083.82295879343,1189.3132405731,1372.78037399638,1656.93176453186,1885.51434053231,2029.3127157429,1509.49051798961,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,24,5,2020
"South East",572.119274268284,651.114837824602,777.540853804859,981.84670195004,1163.87142892883,1282.78501936698,874.846428007369,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,24,5,2020
"South West",327.723839235547,391.508017933059,500.224651243377,690.454209206595,860.502447937826,996.704444885139,587.212187885875,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,24,5,2020
"East of England",489.794344544992,557.861315007622,672.637250725377,863.008890636096,1023.33771742795,1154.4476610788,767.207429856674,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,25,5,2020
"London",3.5296184830025,4.93691981780249,7.5678188498354,12.9400685837151,18.4242278507688,22.8956838846555,9.87390166301493,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,25,5,2020
"Midlands",732.685009231465,818.923399860603,947.913269162691,1159.58377702395,1336.51529507177,1479.20363126163,1048.27890742324,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,25,5,2020
"North East and Yorkshire",2435.19258590005,2685.77634418877,3015.7862525779,3552.31999808312,3982.49315339987,4311.69845602331,3273.95966771494,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,25,5,2020
"North West",1018.4623785527,1119.02157052327,1293.47543385029,1565.94558365636,1785.02030934817,1925.42435599786,1424.9582130438,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,25,5,2020
"South East",535.054505830217,610.962160530586,731.257371423035,926.692280697563,1101.97425857244,1217.45551569863,824.679547944663,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,25,5,2020
"South West",309.173944566604,370.993847224606,475.672456302492,659.90020686099,825.966107478387,959.138824304644,559.93699063587,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,25,5,2020
"East of England",457.486148535132,523.037531378718,631.991741581776,814.043273472466,967.669902570273,1094.15491698473,722.175145680672,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,26,5,2020
"London",2.99323046487864,4.20765266318682,6.49773791463909,11.2071600668038,16.0525119769491,20.0259083373144,8.50758976413735,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,26,5,2020
"Midlands",683.335171690861,764.082142739,887.310599248651,1088.00360641284,1257.86278685764,1393.90504809413,982.083945497575,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,26,5,2020
"North East and Yorkshire",2325.58587489523,2567.38463412835,2886.59797079723,3407.71200062007,3827.38332775677,4149.96338328949,3137.96655891752,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,26,5,2020
"North West",957.06711044684,1051.99749034418,1219.33557901126,1480.00654375698,1690.41939816192,1823.61336101452,1344.8345826316,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,26,5,2020
"South East",500.380114964848,573.289257569392,688.054189062229,874.666054017707,1042.58331410857,1154.713676258,777.159323948004,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,26,5,2020
"South West",292.020595194528,351.454153924675,452.431495168316,630.385271080453,792.500894055195,922.370209540708,533.808878180544,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,26,5,2020
"East of England",427.841697825295,490.071096413985,593.914588106401,767.928482243381,914.630085599046,1036.6195240041,679.876606731238,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,27,5,2020
"London",2.53792206617797,3.58725787528026,5.5802860897558,9.7067599036199,13.9788837124833,17.5121504521211,7.33532418713142,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,27,5,2020
"Midlands",637.394490895773,712.816944750651,830.148339432979,1021.05807135168,1182.28760710486,1313.79560567512,920.243673260804,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,27,5,2020
"North East and Yorkshire",2220.26271609832,2455.38702556467,2763.51287652033,3268.27826275416,3676.85685038598,3993.55768010193,3007.35416966163,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,27,5,2020
"North West",899.296300720719,989.752023907039,1149.42929735253,1398.50874776757,1601.34551465364,1728.27458850951,1268.96624997985,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,27,5,2020
"South East",467.922020565153,538.284974821098,646.924673363424,826.096602082663,986.618967437769,1095.17678089606,732.168041862745,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,27,5,2020
"South West",275.856894711608,333.050613354615,429.956456172804,602.920814621095,760.867575745845,886.982000292014,508.909941597702,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,27,5,2020
"East of England",399.920724534348,458.995133949689,558.034879318227,724.285516568895,865.1056311284,982.972904754516,640.236147848517,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,28,5,2020
"London",2.15231920560209,3.0591789004093,4.79173660243634,8.40412492845644,12.1797083841541,15.3130701031437,6.32890176276218,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,28,5,2020
"Midlands",594.476987027462,665.543379674631,776.543286991392,958.444867160607,1112.22912126368,1238.49693401116,862.492832398579,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,28,5,2020
"North East and Yorkshire",2119.75369348252,2346.38065235689,2646.1690592562,3134.85193057997,3533.29991782557,3840.81867130472,2881.59547139193,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,28,5,2020
"North West",844.244916396835,930.109133031278,1082.51826888468,1321.82385036799,1515.82973822332,1638.6098068785,1197.60799908939,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,28,5,2020
"South East",437.815100517878,504.914346494081,608.553611174126,779.90007712126,934.23456234102,1038.87765690292,690.052789916992,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,28,5,2020
"South West",261.042404464902,315.563773981649,408.722890767801,576.452335863796,730.168287516486,853.311950209788,485.1230342848,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,28,5,2020
"East of England",373.631842291274,429.838317172891,524.201863304429,683.124679307461,818.228772717073,932.159698182205,602.71857945966,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,29,5,2020
"London",1.82760996914303,2.61147456809802,4.11359997117883,7.28103043250239,10.6137358212042,13.3901392476424,5.45926684402854,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,29,5,2020
"Midlands",554.378338289625,621.264313658634,726.237456964605,899.397074211904,1045.90003194036,1168.36554794363,808.467411051843,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,29,5,2020
"North East and Yorkshire",2023.31323567249,2239.94663879929,2532.95923695621,3008.43540012457,3394.58777152864,3694.32687986305,2760.54547013845,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,29,5,2020
"North West",792.397375959246,874.413753229688,1020.01595249824,1248.98348715878,1435.82839820299,1554.01895751319,1130.15653952653,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,29,5,2020
"South East",409.64146971305,473.260078918846,572.15656850118,736.505068285332,884.391779711591,985.082275332214,650.307158314223,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,29,5,2020
"South West",247.070611236338,299.130426755751,388.487963538449,550.941840532824,700.110898456925,820.959694841541,462.377282569202,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,29,5,2020
"East of England",349.066682456944,402.943525613317,492.562413793606,644.22334279411,773.655093704623,883.566310344727,567.468041029283,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,30,5,2020
"London",1.55128947993194,2.2275646477597,3.5325519771666,6.30970378100547,9.24762665886148,11.7086806497636,4.70748636802681,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,30,5,2020
"Midlands",516.803059806301,579.346991063223,679.50475626784,843.774468137115,983.361633302337,1100.44580051106,757.881794270738,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,30,5,2020
"North East and Yorkshire",1930.94607041748,2141.0546030478,2422.95369439662,2884.61903379446,3260.68895553206,3552.64676451481,2645.88891188435,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,30,5,2020
"North West",743.067235074373,822.435706085424,961.168133018725,1180.18055477296,1359.15729732714,1471.89665986953,1066.37063221734,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,30,5,2020
"South East",383.277464582454,443.649244964362,538.331841006921,695.388317561462,837.231575748838,933.627544637585,612.981062211688,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,30,5,2020
"South West",233.506638828309,283.486949592148,369.329282089201,526.50356895069,671.670076307279,790.152064251994,440.845580691361,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,30,5,2020
"East of England",326.112781739412,377.80092986584,462.786599534711,607.506576284179,731.706676380138,836.969203894416,534.066415327044,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,31,5,2020
"London",1.31615135136357,1.89989054029249,3.03237359751189,5.46674410501763,8.05679083255355,10.2383715029452,4.05761067139844,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,31,5,2020
"Midlands",481.769740864702,540.565340828585,635.870313747781,791.455178657191,924.298060816658,1036.60334058079,710.328711684808,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,31,5,2020
"North East and Yorkshire",1840.63253659583,2044.63379296182,2317.45060367347,2767.00502355166,3133.18735779018,3413.95326051038,2534.85854852843,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,31,5,2020
"North West",697.518370542904,772.920265379094,905.601933636331,1115.32312747712,1286.85760781628,1395.73789031823,1006.42548034194,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,31,5,2020
"South East",358.561405032919,415.945136013349,506.247586747287,656.698292918687,792.365487881091,884.434149554973,577.498922377395,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,31,5,2020
"South West",220.368508968141,268.600768246934,351.105996080525,503.00582617361,644.366866998402,760.846075665793,420.235647548174,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,31,5,2020
"East of England",304.664943118171,354.054796484579,434.749810015901,573.135440651328,692.102623416226,792.332746580032,502.825593537364,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,1,6,2020
"London",1.11665502736334,1.62091932336147,2.60624365625068,4.7348735356697,7.01673983016859,8.95269669823019,3.49971651921094,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,1,6,2020
"Midlands",449.064366143233,504.471150868268,595.031057871559,742.993668674645,868.97417364533,976.261992121703,665.590652205265,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,1,6,2020
"North East and Yorkshire",1753.95424173479,1953.55495535592,2216.13904949661,2653.29356858801,3008.69405515214,3282.15122676383,2428.7320517094,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,1,6,2020
"North West",654.934549402911,726.159205136367,853.482015867157,1053.61283434316,1219.02957624217,1322.87271116593,949.664672049155,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,1,6,2020
"South East",335.59888755675,390.284629308803,476.102406214932,620.33696276289,750.288566044726,838.245012991701,544.288747170179,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,1,6,2020
"South West",207.883954261152,254.68751480919,333.894438189502,480.765959280714,618.257261467749,732.391189223875,400.637458875787,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,1,6,2020
"East of England",284.624775536921,331.887098641526,408.360169823986,540.594317767551,654.479737156154,749.901826394748,473.149699139865,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,2,6,2020
"London",0.947397909177114,1.38329181041415,2.2388632582792,4.09917213280455,6.10676430760045,7.83164220074355,3.01643147661042,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,2,6,2020
"Midlands",418.280966526543,470.812467961914,556.808495386545,697.201966846721,816.85599513233,919.307074442941,623.721250887606,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,2,6,2020
